StartTime,Dur,Proto,SrcAddr,Sport,DstAddr,Dport,SrcPkts,DstPkts,SrcBytes,DstBytes,sTtl,dTtl,SIntPkt,DIntPkt,SrcJitter,DstJitter,SrcWin,DstWin,Load,Loss
00:09:27.768083,1.921679,arp,192.168.1.112,,192.168.1.40,,3,0,126,0,,,,,,,,,349.694183,0
00:09:31.769152,1.920321,arp,192.168.1.112,,192.168.1.41,,3,0,126,0,,,,,,,,,349.941498,0
00:09:35.770605,1.918917,arp,192.168.1.112,,192.168.1.42,,3,0,126,0,,,,,,,,,350.197540,0
00:09:39.771427,1.917623,arp,192.168.1.112,,192.168.1.43,,3,0,126,0,,,,,,,,,350.433838,0
00:09:43.771961,1.917893,arp,192.168.1.112,,192.168.1.44,,3,0,126,0,,,,,,,,,350.384491,0
00:09:47.772420,1.917362,arp,192.168.1.112,,192.168.1.45,,3,0,126,0,,,,,,,,,350.481537,0
00:09:51.773763,1.915655,arp,192.168.1.112,,192.168.1.46,,3,0,126,0,,,,,,,,,350.793854,0
00:09:55.774095,1.915104,arp,192.168.1.112,,192.168.1.47,,3,0,126,0,,,,,,,,,350.894775,0
00:09:59.775200,1.914639,arp,192.168.1.112,,192.168.1.48,,3,0,126,0,,,,,,,,,350.980011,0
00:10:03.775712,1.914030,arp,192.168.1.112,,192.168.1.49,,3,0,126,0,,,,,,,,,351.091675,0
00:10:07.776643,1.913134,arp,192.168.1.112,,192.168.1.50,,3,0,126,0,,,,,,,,,351.256104,0
00:10:11.777336,1.911450,arp,192.168.1.112,,192.168.1.51,,3,0,126,0,,,,,,,,,351.565552,0
00:10:15.778057,1.910864,arp,192.168.1.112,,192.168.1.52,,3,0,126,0,,,,,,,,,351.673370,0
00:10:19.778576,1.911466,arp,192.168.1.112,,192.168.1.53,,3,0,126,0,,,,,,,,,351.562622,0
00:10:23.779645,1.909546,arp,192.168.1.112,,192.168.1.54,,3,0,126,0,,,,,,,,,351.916107,0
00:10:27.780217,1.909374,arp,192.168.1.112,,192.168.1.55,,3,0,126,0,,,,,,,,,351.947815,0
00:10:31.781546,1.907394,arp,192.168.1.112,,192.168.1.56,,3,0,126,0,,,,,,,,,352.313141,0
00:10:35.781631,1.908091,arp,192.168.1.112,,192.168.1.57,,3,0,126,0,,,,,,,,,352.184479,0
00:10:39.782281,1.907409,arp,192.168.1.112,,192.168.1.58,,3,0,126,0,,,,,,,,,352.310394,0
00:10:43.783875,1.905693,arp,192.168.1.112,,192.168.1.59,,3,0,126,0,,,,,,,,,352.627625,0
00:10:47.784937,1.904223,arp,192.168.1.112,,192.168.1.60,,3,0,126,0,,,,,,,,,352.899841,0
00:10:51.786013,1.903410,arp,192.168.1.112,,192.168.1.61,,3,0,126,0,,,,,,,,,353.050598,0
00:10:55.786997,1.902539,arp,192.168.1.112,,192.168.1.62,,3,0,126,0,,,,,,,,,353.212219,0
00:10:59.787327,1.901720,arp,192.168.1.112,,192.168.1.63,,3,0,126,0,,,,,,,,,353.364319,0
00:11:03.788356,1.900679,arp,192.168.1.112,,192.168.1.64,,3,0,126,0,,,,,,,,,353.557861,0
00:11:07.789048,1.900622,arp,192.168.1.112,,192.168.1.65,,3,0,126,0,,,,,,,,,353.568451,0
00:11:11.789493,1.899962,arp,192.168.1.112,,192.168.1.66,,3,0,126,0,,,,,,,,,353.691284,0
00:11:15.790278,1.898954,arp,192.168.1.112,,192.168.1.67,,3,0,126,0,,,,,,,,,353.879028,0
00:11:19.791255,1.898223,arp,192.168.1.112,,192.168.1.68,,3,0,126,0,,,,,,,,,354.015289,0
00:11:23.791908,1.897724,arp,192.168.1.112,,192.168.1.69,,3,0,126,0,,,,,,,,,354.108398,0
00:11:27.792548,1.897372,arp,192.168.1.112,,192.168.1.70,,3,0,126,0,,,,,,,,,354.174103,0
00:11:31.793677,1.895992,arp,192.168.1.112,,192.168.1.71,,3,0,126,0,,,,,,,,,354.431854,0
00:11:35.794617,1.894531,arp,192.168.1.112,,192.168.1.72,,3,0,126,0,,,,,,,,,354.705200,0
00:11:39.795377,1.894701,arp,192.168.1.112,,192.168.1.73,,3,0,126,0,,,,,,,,,354.673370,0
00:11:43.795825,1.893955,arp,192.168.1.112,,192.168.1.74,,3,0,126,0,,,,,,,,,354.813080,0
00:11:47.796905,1.892718,arp,192.168.1.112,,192.168.1.75,,3,0,126,0,,,,,,,,,355.044983,0
00:11:51.797359,1.891943,arp,192.168.1.112,,192.168.1.76,,3,0,126,0,,,,,,,,,355.190399,0
00:11:55.798277,1.891687,arp,192.168.1.112,,192.168.1.77,,3,0,126,0,,,,,,,,,355.238464,0
00:11:59.799065,1.890614,arp,192.168.1.112,,192.168.1.78,,3,0,126,0,,,,,,,,,355.440063,0
00:12:03.799410,1.889933,arp,192.168.1.112,,192.168.1.79,,3,0,126,0,,,,,,,,,355.568176,0
00:12:07.800575,1.888687,arp,192.168.1.112,,192.168.1.80,,3,0,126,0,,,,,,,,,355.802734,0
00:12:11.801129,1.887903,arp,192.168.1.112,,192.168.1.81,,3,0,126,0,,,,,,,,,355.950500,0
00:12:15.801954,1.887510,arp,192.168.1.112,,192.168.1.82,,3,0,126,0,,,,,,,,,356.024628,0
00:12:19.802778,1.886957,arp,192.168.1.112,,192.168.1.83,,3,0,126,0,,,,,,,,,356.128937,0
00:12:23.803072,1.886522,arp,192.168.1.112,,192.168.1.84,,3,0,126,0,,,,,,,,,356.211060,0
00:12:27.804423,1.884947,arp,192.168.1.112,,192.168.1.85,,3,0,126,0,,,,,,,,,356.508698,0
00:12:31.804954,1.884839,arp,192.168.1.112,,192.168.1.86,,3,0,126,0,,,,,,,,,356.529114,0
00:12:35.805933,1.883926,arp,192.168.1.112,,192.168.1.87,,3,0,126,0,,,,,,,,,356.701904,0
00:12:39.806301,1.882702,arp,192.168.1.112,,192.168.1.88,,3,0,126,0,,,,,,,,,356.933807,0
00:12:43.807235,1.881657,arp,192.168.1.112,,192.168.1.89,,3,0,126,0,,,,,,,,,357.132050,0
00:12:47.807928,1.881657,arp,192.168.1.112,,192.168.1.90,,3,0,126,0,,,,,,,,,357.132050,0
00:12:51.809113,1.880612,arp,192.168.1.112,,192.168.1.91,,3,0,126,0,,,,,,,,,357.330475,0
00:12:55.809157,1.879813,arp,192.168.1.112,,192.168.1.92,,3,0,126,0,,,,,,,,,357.482361,0
00:12:59.810341,1.879066,arp,192.168.1.112,,192.168.1.93,,3,0,126,0,,,,,,,,,357.624481,0
00:13:03.811243,1.878593,arp,192.168.1.112,,192.168.1.94,,3,0,126,0,,,,,,,,,357.714539,0
00:13:07.811989,1.877879,arp,192.168.1.112,,192.168.1.95,,3,0,126,0,,,,,,,,,357.850525,0
00:13:11.812614,1.876675,arp,192.168.1.112,,192.168.1.96,,3,0,126,0,,,,,,,,,358.080109,0
00:13:15.813409,1.875865,arp,192.168.1.112,,192.168.1.97,,3,0,126,0,,,,,,,,,358.234741,0
00:13:19.814009,1.876240,arp,192.168.1.112,,192.168.1.98,,3,0,126,0,,,,,,,,,358.163147,0
00:13:23.815136,1.874731,arp,192.168.1.112,,192.168.1.99,,3,0,126,0,,,,,,,,,358.451447,0
00:13:27.816497,1.873106,arp,192.168.1.112,,192.168.1.100,,3,0,126,0,,,,,,,,,358.762390,0
00:13:31.817109,1.871563,arp,192.168.1.112,,192.168.1.101,,3,0,126,0,,,,,,,,,359.058197,0
00:13:35.818542,1.871343,arp,192.168.1.112,,192.168.1.102,,3,0,126,0,,,,,,,,,359.100372,0
00:13:39.820063,1.869464,arp,192.168.1.112,,192.168.1.103,,3,0,126,0,,,,,,,,,359.461304,0
00:13:43.820817,1.868926,arp,192.168.1.112,,192.168.1.104,,3,0,126,0,,,,,,,,,359.564789,0
00:13:47.821731,1.867629,arp,192.168.1.112,,192.168.1.105,,3,0,126,0,,,,,,,,,359.814484,0
00:13:51.822024,1.866982,arp,192.168.1.112,,192.168.1.106,,3,0,126,0,,,,,,,,,359.939209,0
00:13:55.822961,1.866896,arp,192.168.1.112,,192.168.1.107,,3,0,126,0,,,,,,,,,359.955780,0
00:13:59.823731,1.865936,arp,192.168.1.112,,192.168.1.108,,3,0,126,0,,,,,,,,,360.140961,0
00:14:03.824734,1.864660,arp,192.168.1.112,,192.168.1.109,,3,0,126,0,,,,,,,,,360.387421,0
00:14:07.825063,1.863816,arp,192.168.1.112,,192.168.1.110,,3,0,126,0,,,,,,,,,360.550598,0
00:14:11.826225,1.863561,arp,192.168.1.112,,192.168.1.111,,3,0,126,0,,,,,,,,,360.599945,0
00:14:17.827405,1.862453,arp,192.168.1.112,,192.168.1.113,,3,0,126,0,,,,,,,,,360.814484,0
00:14:21.827788,1.861935,arp,192.168.1.112,,192.168.1.114,,3,0,126,0,,,,,,,,,360.914856,0
00:14:25.828543,1.860733,arp,192.168.1.112,,192.168.1.115,,3,0,126,0,,,,,,,,,361.147980,0
00:14:29.829527,1.859591,arp,192.168.1.112,,192.168.1.116,,3,0,126,0,,,,,,,,,361.369781,0
00:14:33.830445,1.859347,arp,192.168.1.112,,192.168.1.117,,3,0,126,0,,,,,,,,,361.417206,0
00:14:37.831176,1.858512,arp,192.168.1.112,,192.168.1.118,,3,0,126,0,,,,,,,,,361.579590,0
00:14:41.831868,1.857242,arp,192.168.1.112,,192.168.1.119,,3,0,126,0,,,,,,,,,361.826843,0
00:14:45.832730,1.856311,arp,192.168.1.112,,192.168.1.120,,3,0,126,0,,,,,,,,,362.008301,0
00:14:49.832950,1.855945,arp,192.168.1.112,,192.168.1.121,,3,0,126,0,,,,,,,,,362.079712,0
00:14:53.834156,1.855364,arp,192.168.1.112,,192.168.1.122,,3,0,126,0,,,,,,,,,362.193085,0
00:14:57.834510,1.854943,arp,192.168.1.112,,192.168.1.123,,3,0,126,0,,,,,,,,,362.275269,0
00:15:01.835537,1.853770,arp,192.168.1.112,,192.168.1.124,,3,0,126,0,,,,,,,,,362.504517,0
00:15:05.835730,1.853305,arp,192.168.1.112,,192.168.1.125,,3,0,126,0,,,,,,,,,362.595490,0
00:15:09.837188,1.852634,arp,192.168.1.112,,192.168.1.126,,3,0,126,0,,,,,,,,,362.726807,0
00:15:13.837525,1.852023,arp,192.168.1.112,,192.168.1.127,,3,0,126,0,,,,,,,,,362.846466,0
00:15:17.838765,1.850447,arp,192.168.1.112,,192.168.1.128,,3,0,126,0,,,,,,,,,363.155487,0
00:15:21.839331,1.849781,arp,192.168.1.112,,192.168.1.129,,3,0,126,0,,,,,,,,,363.286255,0
00:15:25.840373,1.849703,arp,192.168.1.112,,192.168.1.130,,3,0,126,0,,,,,,,,,363.301575,0
00:15:29.841161,1.848224,arp,192.168.1.112,,192.168.1.131,,3,0,126,0,,,,,,,,,363.592285,0
00:15:37.843461,1.845292,arp,192.168.1.112,,192.168.1.133,,3,0,126,0,,,,,,,,,364.170013,0
00:15:45.845262,543.554749,arp,192.168.1.112,,192.168.1.135,,5,5,210,210,,,,,,,,,4.945224,0
00:15:45.846983,1.842935,arp,192.168.1.112,,192.168.1.136,,3,0,126,0,,,,,,,,,364.635773,0
00:15:49.847886,1.841738,arp,192.168.1.112,,192.168.1.137,,3,0,126,0,,,,,,,,,364.872742,0
00:15:53.848222,1.840988,arp,192.168.1.112,,192.168.1.138,,3,0,126,0,,,,,,,,,365.021393,0
00:15:57.849283,176.339798,arp,192.168.1.112,,192.168.1.139,,4,0,168,0,,,,,,,,,5.716237,0
00:16:01.850050,1.839836,arp,192.168.1.112,,192.168.1.140,,3,0,126,0,,,,,,,,,365.249939,0
00:16:05.850699,1.838951,arp,192.168.1.112,,192.168.1.141,,3,0,126,0,,,,,,,,,365.425720,0
00:16:09.851761,1.837219,arp,192.168.1.112,,192.168.1.142,,3,0,126,0,,,,,,,,,365.770233,0
00:16:13.852198,1.837739,arp,192.168.1.112,,192.168.1.143,,3,0,126,0,,,,,,,,,365.666718,0
00:16:17.852938,1.836844,arp,192.168.1.112,,192.168.1.144,,3,0,126,0,,,,,,,,,365.844910,0
00:16:21.853597,1.836086,arp,192.168.1.112,,192.168.1.145,,3,0,126,0,,,,,,,,,365.995911,0
00:16:25.854314,1.834957,arp,192.168.1.112,,192.168.1.146,,3,0,126,0,,,,,,,,,366.221100,0
00:16:29.855159,1.833436,arp,192.168.1.112,,192.168.1.147,,3,0,126,0,,,,,,,,,366.524933,0
00:16:33.856288,1.833677,arp,192.168.1.112,,192.168.1.148,,3,0,126,0,,,,,,,,,366.476746,0
00:16:37.856683,1.832741,arp,192.168.1.112,,192.168.1.149,,3,0,126,0,,,,,,,,,366.663910,0
00:16:41.857675,1.831370,arp,192.168.1.112,,192.168.1.150,,3,0,126,0,,,,,,,,,366.938416,0
00:16:45.858208,1.830607,arp,192.168.1.112,,192.168.1.151,,3,0,126,0,,,,,,,,,367.091339,0
00:16:49.859055,1.830916,arp,192.168.1.112,,192.168.1.152,,3,0,126,0,,,,,,,,,367.029388,0
00:16:53.859777,1.829637,arp,192.168.1.112,,192.168.1.153,,3,0,126,0,,,,,,,,,367.285950,0
00:16:57.860921,1.828145,arp,192.168.1.112,,192.168.1.154,,3,0,126,0,,,,,,,,,367.585724,0
00:17:01.861507,1.827629,arp,192.168.1.112,,192.168.1.155,,3,0,126,0,,,,,,,,,367.689514,0
00:17:05.862254,1.827435,arp,192.168.1.112,,192.168.1.156,,3,0,126,0,,,,,,,,,367.728546,0
00:17:09.862547,1.827012,arp,192.168.1.112,,192.168.1.157,,3,0,126,0,,,,,,,,,367.813690,0
00:17:13.863483,1.825642,arp,192.168.1.112,,192.168.1.158,,3,0,126,0,,,,,,,,,368.089691,0
00:17:17.864189,1.824965,arp,192.168.1.112,,192.168.1.159,,3,0,126,0,,,,,,,,,368.226227,0
00:17:21.865275,1.824703,arp,192.168.1.112,,192.168.1.160,,3,0,126,0,,,,,,,,,368.279114,0
00:17:25.866200,1.823317,arp,192.168.1.112,,192.168.1.161,,3,0,126,0,,,,,,,,,368.559052,0
00:17:29.866910,1.822010,arp,192.168.1.112,,192.168.1.162,,3,0,126,0,,,,,,,,,368.823425,0
00:17:33.867094,1.822000,arp,192.168.1.112,,192.168.1.163,,3,0,126,0,,,,,,,,,368.825470,0
00:17:37.867953,1.821797,arp,192.168.1.112,,192.168.1.164,,3,0,126,0,,,,,,,,,368.866547,0
00:17:45.869913,1.819616,arp,192.168.1.112,,192.168.1.166,,3,0,126,0,,,,,,,,,369.308685,0
00:17:57.871826,1.817439,arp,192.168.1.112,,192.168.1.169,,3,0,126,0,,,,,,,,,369.751068,0
00:18:01.872927,1.816014,arp,192.168.1.112,,192.168.1.170,,3,0,126,0,,,,,,,,,370.041199,0
00:18:05.873352,1.815537,arp,192.168.1.112,,192.168.1.171,,3,0,126,0,,,,,,,,,370.138428,0
00:18:09.874505,1.815376,arp,192.168.1.112,,192.168.1.172,,3,0,126,0,,,,,,,,,370.171234,0
00:18:13.875316,1.814317,arp,192.168.1.112,,192.168.1.173,,3,0,126,0,,,,,,,,,370.387329,0
00:18:17.876086,1.813149,arp,192.168.1.112,,192.168.1.174,,3,0,126,0,,,,,,,,,370.625916,0
00:18:21.876437,1.812999,arp,192.168.1.112,,192.168.1.175,,3,0,126,0,,,,,,,,,370.656586,0
00:18:25.877377,1.811752,arp,192.168.1.112,,192.168.1.176,,3,0,126,0,,,,,,,,,370.911713,0
00:18:29.877899,1.811905,arp,192.168.1.112,,192.168.1.177,,3,0,126,0,,,,,,,,,370.880371,0
00:18:33.878702,1.811007,arp,192.168.1.112,,192.168.1.178,,3,0,126,0,,,,,,,,,371.064270,0
00:18:37.879898,1.809602,arp,192.168.1.112,,192.168.1.179,,3,0,126,0,,,,,,,,,371.352356,0
00:18:41.880552,1.808074,arp,192.168.1.112,,192.168.1.180,,3,0,126,0,,,,,,,,,371.666199,0
00:18:45.881491,1.808556,arp,192.168.1.112,,192.168.1.181,,3,0,126,0,,,,,,,,,371.567169,0
00:18:49.881662,1.807919,arp,192.168.1.112,,192.168.1.182,,3,0,126,0,,,,,,,,,371.698059,0
00:18:53.882409,1.806810,arp,192.168.1.112,,192.168.1.183,,3,0,126,0,,,,,,,,,371.926208,0
00:18:57.883086,1.805747,arp,192.168.1.112,,192.168.1.184,,3,0,126,0,,,,,,,,,372.145142,0
00:19:01.883891,1.806088,arp,192.168.1.112,,192.168.1.185,,3,0,126,0,,,,,,,,,372.074890,0
00:19:05.885317,1.804491,arp,192.168.1.112,,192.168.1.186,,3,0,126,0,,,,,,,,,372.404175,0
00:19:09.887003,1.802113,arp,192.168.1.112,,192.168.1.187,,3,0,126,0,,,,,,,,,372.895569,0
00:19:17.888120,1.801856,arp,192.168.1.112,,192.168.1.189,,3,0,126,0,,,,,,,,,372.948761,0
00:19:21.888778,1.800745,arp,192.168.1.112,,192.168.1.190,,3,0,126,0,,,,,,,,,373.178864,0
00:19:25.889865,1.799207,arp,192.168.1.112,,192.168.1.191,,3,0,126,0,,,,,,,,,373.497894,0
00:19:29.890312,1.798584,arp,192.168.1.112,,192.168.1.192,,3,0,126,0,,,,,,,,,373.627258,0
00:19:33.891479,1.798280,arp,192.168.1.112,,192.168.1.193,,3,0,126,0,,,,,,,,,373.690430,0
00:19:37.892047,1.797559,arp,192.168.1.112,,192.168.1.194,,3,0,126,0,,,,,,,,,373.840302,0
00:19:41.892620,1.797010,arp,192.168.1.112,,192.168.1.195,,3,0,126,0,,,,,,,,,373.954529,0
00:19:45.893289,1.795696,arp,192.168.1.112,,192.168.1.196,,3,0,126,0,,,,,,,,,374.228149,0
00:19:49.893887,1.795869,arp,192.168.1.112,,192.168.1.197,,3,0,126,0,,,,,,,,,374.192108,0
00:19:53.895122,1.794800,arp,192.168.1.112,,192.168.1.198,,3,0,126,0,,,,,,,,,374.414978,0
00:19:57.895949,1.793035,arp,192.168.1.112,,192.168.1.199,,3,0,126,0,,,,,,,,,374.783539,0
00:20:01.896615,1.792053,arp,192.168.1.112,,192.168.1.200,,3,0,126,0,,,,,,,,,374.988922,0
00:20:05.897252,1.792527,arp,192.168.1.112,,192.168.1.201,,3,0,126,0,,,,,,,,,374.889771,0
00:20:09.898092,1.791876,arp,192.168.1.112,,192.168.1.202,,3,0,126,0,,,,,,,,,375.025970,0
00:20:13.899264,1.789987,arp,192.168.1.112,,192.168.1.203,,3,0,126,0,,,,,,,,,375.421722,0
00:20:17.900476,1.788502,arp,192.168.1.112,,192.168.1.204,,3,0,126,0,,,,,,,,,375.733429,0
00:20:21.901730,1.786778,arp,192.168.1.112,,192.168.1.205,,3,0,126,0,,,,,,,,,376.095978,0
00:20:25.902419,1.787144,arp,192.168.1.112,,192.168.1.206,,3,0,126,0,,,,,,,,,376.018951,0
00:20:29.902723,1.786948,arp,192.168.1.112,,192.168.1.207,,3,0,126,0,,,,,,,,,376.060181,0
00:20:33.903532,1.785813,arp,192.168.1.112,,192.168.1.208,,3,0,126,0,,,,,,,,,376.299194,0
00:20:37.904318,1.784468,arp,192.168.1.112,,192.168.1.209,,3,0,126,0,,,,,,,,,376.582825,0
00:20:41.905400,1.784294,arp,192.168.1.112,,192.168.1.210,,3,0,126,0,,,,,,,,,376.619537,0
00:20:45.905753,1.783479,arp,192.168.1.112,,192.168.1.211,,3,0,126,0,,,,,,,,,376.791656,0
00:20:49.906682,1.782639,arp,192.168.1.112,,192.168.1.212,,3,0,126,0,,,,,,,,,376.969208,0
00:20:53.907573,1.781440,arp,192.168.1.112,,192.168.1.213,,3,0,126,0,,,,,,,,,377.222931,0
00:20:57.908485,1.781461,arp,192.168.1.112,,192.168.1.214,,3,0,126,0,,,,,,,,,377.218475,0
00:21:01.909000,1.780759,arp,192.168.1.112,,192.168.1.215,,3,0,126,0,,,,,,,,,377.367188,0
00:21:05.909865,1.779224,arp,192.168.1.112,,192.168.1.216,,3,0,126,0,,,,,,,,,377.692749,0
00:21:09.910842,1.777816,arp,192.168.1.112,,192.168.1.217,,3,0,126,0,,,,,,,,,377.991852,0
00:21:13.911638,1.778080,arp,192.168.1.112,,192.168.1.218,,3,0,126,0,,,,,,,,,377.935760,0
00:21:17.913284,1.776242,arp,192.168.1.112,,192.168.1.219,,3,0,126,0,,,,,,,,,378.326813,0
00:21:25.914758,1.774620,arp,192.168.1.112,,192.168.1.221,,3,0,126,0,,,,,,,,,378.672607,0
00:21:29.915660,1.774046,arp,192.168.1.112,,192.168.1.222,,3,0,126,0,,,,,,,,,378.795135,0
00:21:33.916117,1.773660,arp,192.168.1.112,,192.168.1.223,,3,0,126,0,,,,,,,,,378.877594,0
00:21:37.916702,1.773038,arp,192.168.1.112,,192.168.1.224,,3,0,126,0,,,,,,,,,379.010498,0
00:21:41.917801,1.770944,arp,192.168.1.112,,192.168.1.225,,3,0,126,0,,,,,,,,,379.458649,0
00:21:45.918703,1.771282,arp,192.168.1.112,,192.168.1.226,,3,0,126,0,,,,,,,,,379.386230,0
00:21:49.919080,1.770800,arp,192.168.1.112,,192.168.1.227,,3,0,126,0,,,,,,,,,379.489502,0
00:21:53.919897,1.769379,arp,192.168.1.112,,192.168.1.228,,3,0,126,0,,,,,,,,,379.794250,0
00:21:57.920883,1.768338,arp,192.168.1.112,,192.168.1.229,,3,0,126,0,,,,,,,,,380.017853,0
00:22:01.921712,1.766895,arp,192.168.1.112,,192.168.1.230,,3,0,126,0,,,,,,,,,380.328186,0
00:22:05.922881,1.766800,arp,192.168.1.112,,192.168.1.231,,3,0,126,0,,,,,,,,,380.348633,0
00:22:09.923853,1.765649,arp,192.168.1.112,,192.168.1.232,,3,0,126,0,,,,,,,,,380.596619,0
00:22:13.924646,1.764615,arp,192.168.1.112,,192.168.1.233,,3,0,126,0,,,,,,,,,380.819611,0
00:22:17.925279,1.763545,arp,192.168.1.112,,192.168.1.234,,3,0,126,0,,,,,,,,,381.050659,0
00:22:21.926366,1.763496,arp,192.168.1.112,,192.168.1.235,,3,0,126,0,,,,,,,,,381.061249,0
00:22:25.926850,1.762265,arp,192.168.1.112,,192.168.1.236,,3,0,126,0,,,,,,,,,381.327454,0
00:22:29.927873,1.761093,arp,192.168.1.112,,192.168.1.237,,3,0,126,0,,,,,,,,,381.581207,0
00:22:33.928182,1.760630,arp,192.168.1.112,,192.168.1.238,,3,0,126,0,,,,,,,,,381.681549,0
00:22:37.929198,1.760875,arp,192.168.1.112,,192.168.1.239,,3,0,126,0,,,,,,,,,381.628448,0
00:22:41.930310,1.759244,arp,192.168.1.112,,192.168.1.240,,3,0,126,0,,,,,,,,,381.982269,0
00:22:45.930912,1.758177,arp,192.168.1.112,,192.168.1.241,,3,0,126,0,,,,,,,,,382.214081,0
00:22:49.931590,1.757402,arp,192.168.1.112,,192.168.1.242,,3,0,126,0,,,,,,,,,382.382629,0
00:22:53.933287,1.756237,arp,192.168.1.112,,192.168.1.243,,3,0,126,0,,,,,,,,,382.636292,0
00:22:57.933945,1.755471,arp,192.168.1.112,,192.168.1.244,,3,0,126,0,,,,,,,,,382.803253,0
00:23:01.934943,1.754561,arp,192.168.1.112,,192.168.1.245,,3,0,126,0,,,,,,,,,383.001801,0
00:23:05.935637,1.753304,arp,192.168.1.112,,192.168.1.246,,3,0,126,0,,,,,,,,,383.276367,0
00:23:09.936331,1.753715,arp,192.168.1.112,,192.168.1.247,,3,0,126,0,,,,,,,,,383.186554,0
00:23:13.936962,1.752253,arp,192.168.1.112,,192.168.1.248,,3,0,126,0,,,,,,,,,383.506256,0
00:23:21.938535,1.750083,arp,192.168.1.112,,192.168.1.250,,3,0,126,0,,,,,,,,,383.981781,0
00:23:25.939443,1.750281,arp,192.168.1.112,,192.168.1.251,,3,0,126,0,,,,,,,,,383.938354,0
00:23:29.940345,1.749104,arp,192.168.1.112,,192.168.1.252,,3,0,126,0,,,,,,,,,384.196716,0
00:23:33.941220,1.747987,arp,192.168.1.112,,192.168.1.253,,3,0,126,0,,,,,,,,,384.442200,0
00:23:37.941424,1.747567,arp,192.168.1.112,,192.168.1.254,,3,0,126,0,,,,,,,,,384.534607,0
00:17:20.761817,1.944044,arp,192.168.1.135,,192.168.1.0,,3,0,126,0,,,,,,,,,345.671204,0
00:17:24.759552,369.080292,arp,192.168.1.135,,192.168.1.1,,2,2,84,120,,,,,,,,,2.210901,0
00:00:07.589698,2198.458740,arp,192.168.1.135,,192.168.1.2,,45,45,1890,1890,,,,,,,,,13.449422,0
00:17:32.770913,1.932346,arp,192.168.1.135,,192.168.1.3,,3,0,126,0,,,,,,,,,347.763794,0
00:17:36.776903,1.932343,arp,192.168.1.135,,192.168.1.4,,3,0,126,0,,,,,,,,,347.764343,0
00:17:40.782050,1.922522,arp,192.168.1.135,,192.168.1.5,,3,0,126,0,,,,,,,,,349.540863,0
00:17:44.788187,1.912441,arp,192.168.1.135,,192.168.1.6,,3,0,126,0,,,,,,,,,351.383392,0
00:17:48.793547,1.912371,arp,192.168.1.135,,192.168.1.7,,3,0,126,0,,,,,,,,,351.396240,0
00:17:52.799541,1.902673,arp,192.168.1.135,,192.168.1.8,,3,0,126,0,,,,,,,,,353.187317,0
00:17:56.805170,1.902978,arp,192.168.1.135,,192.168.1.9,,3,0,126,0,,,,,,,,,353.130737,0
00:18:00.811140,1.892761,arp,192.168.1.135,,192.168.1.10,,3,0,126,0,,,,,,,,,355.036896,0
00:18:04.816949,1.882143,arp,192.168.1.135,,192.168.1.11,,3,0,126,0,,,,,,,,,357.039825,0
00:18:08.822725,1.882502,arp,192.168.1.135,,192.168.1.12,,3,0,126,0,,,,,,,,,356.971741,0
00:18:12.828435,1.872073,arp,192.168.1.135,,192.168.1.13,,3,0,126,0,,,,,,,,,358.960358,0
00:18:16.834034,1.872455,arp,192.168.1.135,,192.168.1.14,,3,0,126,0,,,,,,,,,358.887115,0
00:18:20.840211,1.861673,arp,192.168.1.135,,192.168.1.15,,3,0,126,0,,,,,,,,,360.965637,0
00:18:24.845730,1.862670,arp,192.168.1.135,,192.168.1.16,,3,0,126,0,,,,,,,,,360.772461,0
00:18:28.851504,1.852361,arp,192.168.1.135,,192.168.1.17,,3,0,126,0,,,,,,,,,362.780273,0
00:18:32.856951,1.842393,arp,192.168.1.135,,192.168.1.18,,3,0,126,0,,,,,,,,,364.743011,0
00:18:36.863138,1.842203,arp,192.168.1.135,,192.168.1.19,,3,0,126,0,,,,,,,,,364.780640,0
00:18:40.868639,1.832177,arp,192.168.1.135,,192.168.1.20,,3,0,126,0,,,,,,,,,366.776794,0
00:18:44.874587,1.832185,arp,192.168.1.135,,192.168.1.21,,3,0,126,0,,,,,,,,,366.775177,0
00:18:48.880216,1.822676,arp,192.168.1.135,,192.168.1.22,,3,0,126,0,,,,,,,,,368.688690,0
00:18:52.886210,1.822438,arp,192.168.1.135,,192.168.1.23,,3,0,126,0,,,,,,,,,368.736816,0
00:18:56.891868,1.812218,arp,192.168.1.135,,192.168.1.24,,3,0,126,0,,,,,,,,,370.816315,0
00:19:00.897326,1.802552,arp,192.168.1.135,,192.168.1.25,,3,0,126,0,,,,,,,,,372.804779,0
00:19:04.903525,1.801797,arp,192.168.1.135,,192.168.1.26,,3,0,126,0,,,,,,,,,372.960999,0
00:19:08.909396,1.792221,arp,192.168.1.135,,192.168.1.27,,3,0,126,0,,,,,,,,,374.953766,0
00:19:12.914551,1.792127,arp,192.168.1.135,,192.168.1.28,,3,0,126,0,,,,,,,,,374.973419,0
00:19:16.920440,1.782694,arp,192.168.1.135,,192.168.1.29,,3,0,126,0,,,,,,,,,376.957581,0
00:19:20.926546,1.781705,arp,192.168.1.135,,192.168.1.30,,3,0,126,0,,,,,,,,,377.166809,0
00:19:24.932121,1.771850,arp,192.168.1.135,,192.168.1.31,,3,0,126,0,,,,,,,,,379.264618,0
00:19:28.937986,1.762361,arp,192.168.1.135,,192.168.1.32,,3,0,126,0,,,,,,,,,381.306671,0
