true_label,class,attack_type,source,flow_id,mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,requested_server_name,client_fingerprint,server_fingerprint
1,c2_beaconing,mta_pikabot,Pikabot_2023-05-23.pcap,10.1.0.186:55185-193.122.200.171:2078-6-1684857872836,228.9090909090909,359.57526652200687,1514,54,143.91666666666666,213.48002177480143,781,54,1727,5238.0952380952385,17611.380442500133,75025,0,10000.0,23831.820924973403,75026,0,12213.111111111111,26070.201247997902,75026,0,3.0,0.0,0.0,0.0,0.0,519.4139730639731,573.2547727298876,1514.0,54.0,228.9090909090909,15,17,10.1.0.186,193.122.200.171,55185,2078,6,22,,t13i201000_2b729b4bf6f3_9e7b989ebec8,40c63d2de6442242a6b0abc7e768645f
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50058-170.130.55.162:443-6-1689203032865,315.1481481481482,497.32876478733886,1514,54,130.3076923076923,179.39267200538256,636,54,1694,419.6923076923077,2042.185785265009,10429,0,909.3333333333334,2998.7959502965773,10429,0,827.3076923076923,2885.6023168082656,10429,0,19.5,0.0,0.0,0.0,0.0,528.693506082395,561.2726977568389,1514.0,54.0,315.1481481481482,20,22,10.7.12.121,170.130.55.162,50058,443,6,27,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
0,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:49872-13.64.180.106:443-6-1642000063406,327.55555555555554,412.67815111810364,1415,60,251.15384615384613,298.9297147474208,1159,60,3265,18.07692307692308,31.612558361414628,86,0,39.16666666666667,43.713599575861835,109,0,30.000000000000004,41.80908992073374,99,0,6.5,0.0,0.0,0.0,0.0,571.801044634378,552.2777315212666,1415.0,60.0,327.55555555555554,24,25,10.22.5.47,13.64.180.106,49872,443,6,27,client.wns.windows.com,t12d210700_76e208dd3e22_2dae41c691ec,ae4edc6faf64d08308082ad26be60767
1,exfil,mta_lumma,Lumma_2025-09-03.pcap,160.9.3.101:55590-91.212.166.160:443-6-1756915150304,730.4210526315791,719.3996717859775,1514,54,1377.7500000000002,405.06658300416086,1514,54,104709,49.71523178807947,562.2659320699112,6906,0,100.09333333333333,797.4776989736831,6906,0,97.72,803.0648481102072,6955,0,25.5,0.0,0.0,0.0,0.0,752.9181286549708,656.2357214081571,1514.0,54.0,730.4210526315791,29,31,160.9.3.101,91.212.166.160,55590,443,6,152,georgej.ru,t13d201200_2b729b4bf6f3_e24568c0d440,15af977ce25de452b96affa2addb1036
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50818-194.165.16.90:443-6-1668458765724,435.77777777777777,589.6705294767014,1514,54,459.3846153846154,631.944425096271,1514,54,5972,69.46153846153844,172.44691490872913,613,0,150.49999999999997,233.6238235049904,614,0,111.0,219.2715211786519,613,0,1.5,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.77777777777777,16,18,172.16.24.174,194.165.16.90,50818,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51851-194.165.16.90:443-6-1668460204763,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,75.20833333333334,184.93100456460883,613,0,164.0909090909091,250.56434484796696,613,0,131.58333333333334,245.59666059816388,613,0,113.5,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51851,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:51956-50.56.149.246:443-6-1493727217899,706.5762711864405,683.8190223219185,1514,66,137.87999999999997,175.0912428802004,747,66,3447,207.06896551724137,1311.3045046564296,10000,0,491.95833333333337,2030.363888549916,10000,0,359.6969696969697,1760.4197561385834,10144,0,39.0,0.0,0.0,0.0,0.0,660.2435072560097,578.8365729225204,1514.0,66.0,706.5762711864405,40,41,192.168.1.191,50.56.149.246,51956,443,6,59,laughingsquid.us,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:52382-104.20.209.21:443-6-3615390,278.09999999999997,462.64649458022313,1474,54,88.55555555555556,71.13562945372577,260,54,797,47.736842105263165,159.39707306153647,701,0,113.37499999999999,239.12814108160265,701,0,87.89999999999999,222.7167857766151,718,0,17.5,0.0,0.0,0.0,0.0,463.3152637485971,554.0335811544248,1474.0,54.0,260.0,12,14,10.0.2.15,104.20.209.21,52382,443,6,20,pastebin.com,t12d1711h2_67e6df579eba_de5ccbe16bdd,fe199dcc43f8be2f14f36a7cc13a8c51
1,c2_beaconing,mta_gootloader,GootLoader_2023-12-29.pcap,10.12.29.101:51359-5.189.161.122:443-6-1703877074686,254.00000000000003,405.2264798850144,1514,54,366.7142857142857,533.1149701786393,1514,54,2567,94.0,223.42295804553785,769,0,188.0,298.19523805721644,770,0,190.6,332.8697943641027,769,0,174.0,0.0,0.0,0.0,0.0,476.13492063492066,566.7358245558252,1514.0,54.0,254.00000000000003,8,10,10.12.29.101,5.189.161.122,51359,443,6,13,lacomun.net,t12d210700_76e208dd3e22_2dae41c691ec,394441ab65754e2207b1e1b457b3641d
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:40724-23.74.167.50:443-6-1493726673481,215.7619047619048,377.7735681029828,1514,54,124.2173913043478,149.04207963516976,583,54,2857,2271.512195121951,4162.999544330694,10032,0,4233.272727272727,4957.938993668141,10176,0,5163.944444444444,5040.188085568682,10184,0,123.5,0.0,0.0,0.0,0.0,494.6175826038526,567.7721561335926,1514.0,54.0,215.7619047619048,15,20,192.168.1.191,23.74.167.50,40724,443,6,42,ak.sail-horizon.com,t12d1110h2_43e74fd21232_205f67e4d9f4,
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51133-40.115.3.28:443-6-2689673,433.6666666666666,600.4546744692342,1474,54,202.9090909090909,360.34718107554403,1259,54,2232,31.724137931034495,93.97488135200358,503,0,92.0,152.07088990189922,503,1,48.72222222222223,117.35005729743986,505,0,20.0,0.0,0.0,0.0,0.0,619.2043239411661,581.1369521291012,1474.0,54.0,433.6666666666666,23,25,10.0.2.15,40.115.3.28,51133,443,6,30,web.skype.com,t12d1711h2_67e6df579eba_de5ccbe16bdd,4fd467dd264720762ffe286277c00f57
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_0.pcap,172.16.24.174:49877-89.216.114.163:443-6-1668454429262,64.0,4.898979485566356,66,54,66.0,0.0,66,66,330,15000.4,25282.361208953564,59973,1013,3757.25,3088.8355276166235,8000,1013,0.0,0.0,0,0,4000.0,0.0,0.0,0.0,0.0,60.44444444444444,5.7948465824023545,66.0,54.0,64.0,0,1,172.16.24.174,89.216.114.163,49877,443,6,6,,,
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50033-104.168.44.45:443-6-1642006989792,211.20000000000007,357.73462672474795,1279,60,198.58333333333337,358.27959075492305,1279,60,2383,55.789473684210506,94.95354358104015,216,0,96.36363636363637,109.96751586470681,216,0,121.28571428571429,112.5843599050867,218,0,3.0,0.0,0.0,0.0,0.0,504.6564814814815,525.1743432414038,1279.0,60.0,211.20000000000007,12,13,10.22.5.47,104.168.44.45,50033,443,6,20,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_qakbot,Qakbot_2023-05-10.pcap,172.16.10.73:50474-204.79.197.200:443-6-1683740627615,448.61904761904754,597.6670876157124,1514,54,142.66666666666666,164.45896144631342,557,54,1284,8.65,17.538754081657057,51,0,21.625,23.225217206427033,51,0,11.090909090909092,18.42527907769402,50,0,15.5,0.0,0.0,0.0,0.0,557.3743386243386,556.6570312935139,1514.0,54.0,448.61904761904754,14,16,172.16.10.73,204.79.197.200,50474,443,6,21,www.bing.com,t12d1809h2_4b22cbed5bed_7af1ed941c26,a66ea560599a2f5c89eec8c3a0d69cee
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:41126-68.232.35.172:443-6-1493726331903,291.73493975903625,470.0508827218306,1514,54,109.38823529411765,153.9609639855913,739,54,9298,1797.6060606060603,3760.726998504427,10032,0,3531.011904761905,4681.888256938538,10176,0,3707.274999999999,4736.0917097234715,10150,0,51.0,0.0,0.0,0.0,0.0,536.1343994229156,566.0965467171451,1514.0,54.0,291.73493975903625,105,110,192.168.1.191,68.232.35.172,41126,443,6,166,cdn.syndication.twimg.com,t12d1110h2_43e74fd21232_205f67e4d9f4,76cc3e2d3028143b23ec18e27dbd7ca9
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:50339-13.32.100.145:443-6-1476219,543.4117647058824,653.9449572088032,1474,54,228.76470588235293,432.01671400128794,1431,54,3889,3630.0600000000004,11542.02525363336,45006,0,11343.9375,18489.876958194356,45006,1,5499.424242424242,13935.202756935183,45077,0,14.0,0.0,0.0,0.0,0.0,668.2124183006537,598.3263755732389,1474.0,54.0,543.4117647058824,39,41,10.0.2.15,13.32.100.145,50339,443,6,51,rs.adledge.com,t12d1711h2_67e6df579eba_de5ccbe16bdd,76cc3e2d3028143b23ec18e27dbd7ca9
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51049-194.165.16.90:443-6-1668459123402,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,61.45833333333333,151.69878024406205,554,0,134.0909090909091,205.95361348879246,555,0,104.33333333333334,199.90603853416798,554,0,112.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51049,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_pikabot,Pikabot_2023-11-02.pcap,10.11.2.101:53018-198.13.58.126:2223-6-1698962380483,240.99999999999994,356.442281442592,1430,60,152.41666666666666,210.20399543531445,748,60,1829,7282.499999999999,21984.317126677277,75058,0,13240.909090909092,28837.735470922627,75058,0,9698.0,26415.745061286027,75058,0,186.5,0.0,0.0,0.0,0.0,504.50308641975306,535.3779923814703,1430.0,60.0,240.99999999999994,14,15,10.11.2.101,198.13.58.126,53018,2223,6,21,,t12i190700_d83cc789557e_7af1ed941c26,ec74a5c51106f0419184d0dd08fb05bc
0,c2_beaconing,mta_qakbot,Qakbot_2022-09-29.pcap,10.9.29.201:49984-110.238.39.214:443-6-1664414239457,64.0,4.898979485566356,66,54,66.0,0.0,66,66,330,15000.8,25276.441812486184,59961,1010,3760.75,3099.4388067304485,8016,1010,0.0,0.0,0,0,4012.0,0.0,0.0,0.0,0.0,60.44444444444444,5.7948465824023545,66.0,54.0,64.0,0,1,10.9.29.201,110.238.39.214,49984,443,6,6,,,
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51969-194.165.16.90:443-6-1668460392268,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,66.33333333333333,164.3002730069093,612,0,144.72727272727272,222.72677922023246,612,0,115.0,218.01459500768206,612,0,106.5,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51969,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51214-194.165.16.90:443-6-1668459369157,450.4615384615385,603.6125400134912,1514,54,459.3846153846154,631.944425096271,1514,54,5972,64.16000000000001,162.5924557495417,614,0,133.66666666666666,218.04558878335234,614,0,116.25000000000001,219.82105325592784,614,0,258.5,0.0,0.0,0.0,0.0,672.8205128205128,616.4463618420267,1514.0,54.0,450.4615384615385,15,17,172.16.24.174,194.165.16.90,51214,443,6,26,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50969-194.165.16.90:443-6-1668458998056,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,66.91666666666664,162.49278690791616,556,0,146.00000000000003,219.40738364968485,557,0,114.66666666666667,214.1984353280147,556,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,50969,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:51844-104.244.42.129:443-6-6441953,152.44444444444446,237.3838046435997,1195,54,162.6190476190476,242.21529187697382,1076,54,3415,4572.477272727274,16534.699574613605,65555,0,10059.45,23677.863113654224,65555,0,8746.391304347826,22336.871864779037,65779,0,18.0,0.0,0.0,0.0,0.0,454.06723985890653,498.5834320621858,1195.0,54.0,152.44444444444446,40,42,10.0.2.15,104.244.42.129,51844,443,6,45,twitter.com,t12d1510h2_073e58a039a6_60bf0a45ed8c,7bee5c1d424b7e5f943b06983bb11422
0,c2_beaconing,mta_pikabot,Pikabot_2023-05-23.pcap,10.1.0.186:55294-23.45.18.68:443-6-1684859475991,367.70833333333337,507.27871416074595,1514,54,134.0909090909091,163.70611139811155,578,54,1475,1044.7826086956525,4917.37527878553,23602,0,2403.0,7448.657567344303,23602,1,1998.0,6819.314588325241,23652,0,42.0,0.0,0.0,0.0,0.0,537.2426508676509,558.0129986952223,1514.0,54.0,367.70833333333337,18,20,10.1.0.186,23.45.18.68,55294,443,6,24,disc601.prod.do.dsp.mp.microsoft.com,t12d1809h2_4b22cbed5bed_7af1ed941c26,35af4c8cd9495354f7d701ce8ad7fd2d
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:44104-172.217.23.238:443-6-1493726966989,1057.3740740740727,644.3412439343016,1484,54,74.85844748858447,43.82380337821879,583,66,16394,273.8442521631644,3871.0875912434385,60582,0,1015.6513761467891,7421.3872364838935,60645,0,375.4813559322033,4532.851067877338,60589,0,3.0,0.0,0.0,0.0,0.0,697.6317766955311,625.2601077113798,1484.0,54.0,583.0,435,436,192.168.1.191,172.217.23.238,44104,443,6,810,i.ytimg.com,t12d1110h2_43e74fd21232_205f67e4d9f4,554786d4c84f8a7953b7e453c6371067
1,c2_beaconing,mta_icedid,IcedID_2023-01-12.pcap,172.18.127.129:56048-185.173.34.36:443-6-1673550640895,344.94736842105266,491.86442053388504,1514,54,317.3,478.32742156625545,1514,54,3173,111.49999999999999,221.02362130883336,615,0,223.0,275.8287512207529,615,0,204.875,288.6027608520552,615,0,184.5,0.0,0.0,0.0,0.0,637.7682261208577,630.6383564101224,1514.0,54.0,344.94736842105266,13,15,172.18.127.129,185.173.34.36,56048,443,6,19,fepopeguc.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50373-194.165.16.90:443-6-1668458098526,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,72.08333333333334,178.30504313057747,641,0,157.18181818181816,242.14987845622312,641,0,121.75000000000001,234.75949975937658,641,0,134.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,50373,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-06-27_1.pcap,10.6.27.101:49856-94.59.15.180:2222-6-1656364297585,224.94736842105266,314.1852733100523,1025,54,166.0,213.15357009547,695,54,1660,1768.1111111111113,7036.909798792356,29952,0,3536.222222222222,9909.583717010742,29953,0,3924.6250000000005,10520.2798840756,29953,1,5.5,0.0,0.0,0.0,0.0,398.7102014294997,383.6679512507642,1025.0,54.0,224.94736842105266,14,16,10.6.27.101,94.59.15.180,49856,2222,6,19,,t12i190600_d83cc789557e_2dae41c691ec,7c02dbae662670040c7af9bd15fb7e2f
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50220-104.168.44.45:443-6-1642007559600,219.21052631578942,365.7496987083696,1279,60,211.27272727272728,373.0335349292583,1279,60,2324,68.83333333333336,112.7199810044655,251,0,123.89999999999999,129.61777141529114,254,0,141.14285714285714,130.53534460243398,252,0,4.0,0.0,0.0,0.0,0.0,506.95647262094633,523.8724558061662,1279.0,60.0,219.21052631578942,12,13,10.22.5.47,104.168.44.45,50220,443,6,19,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51042-194.165.16.90:443-6-1668459112246,450.4615384615385,603.0142439955614,1514,54,459.3846153846154,631.944425096271,1514,54,5972,56.39999999999999,143.59868848054754,520,0,117.5,192.86382383810226,520,0,100.08333333333333,193.1883011389916,520,0,106.0,0.0,0.0,0.0,0.0,672.8205128205128,616.4463618420267,1514.0,54.0,450.4615384615385,16,18,172.16.24.174,194.165.16.90,51042,443,6,26,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50417-170.130.55.162:443-6-1689204700944,376.4545454545455,554.998217695356,1514,54,153.2,200.96201962891726,636,54,1532,586.3333333333333,2355.730721736534,10789,0,1368.111111111111,3559.602872668679,10789,0,1115.5454545454545,3233.261893618776,10790,0,38.0,0.0,0.0,0.0,0.0,546.4616161616161,556.9408340161756,1514.0,54.0,376.4545454545455,13,15,10.7.12.121,170.130.55.162,50417,443,6,22,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
1,c2_beaconing,mta_pikabot,Pikabot_2024-02-08.pcap,10.2.8.101:53316-104.129.55.103:2224-6-1707418203822,223.2380952380952,347.07922795262533,1514,60,121.36363636363636,107.00773124150678,403,60,1335,3063.7000000000003,9209.750988690423,30806,0,6127.4,12578.766448971764,30806,0,6803.0,13174.12987639032,30853,0,47.0,0.0,0.0,0.0,0.0,476.76685906685907,566.5521186436654,1514.0,60.0,223.2380952380952,12,13,10.2.8.101,104.129.55.103,53316,2224,6,21,,t12i190700_d83cc789557e_7af1ed941c26,ec74a5c51106f0419184d0dd08fb05bc
1,c2_beaconing,mta_pikabot,Pikabot_2023-11-02.pcap,10.11.2.101:53071-158.247.202.180:13783-6-1698967703367,241.04761904761904,356.4823244132135,1430,60,161.0909090909091,219.1476463690425,751,60,1772,5148.050000000001,17340.857104037033,74955,0,10273.3,24011.911150973014,74956,1,11416.222222222224,25204.329612081423,74956,0,221.5,0.0,0.0,0.0,0.0,502.4598364598365,535.9004105597577,1430.0,60.0,241.04761904761904,14,15,10.11.2.101,158.247.202.180,53071,13783,6,21,,t12i190700_d83cc789557e_7af1ed941c26,ec74a5c51106f0419184d0dd08fb05bc
1,exfil,mta_lumma,Lumma_2024-03-07_0.pcap,10.3.7.135:49889-172.67.147.167:443-6-1709850090850,156.64705882352942,215.06567054520536,816,54,150.0,174.04812552854455,484,54,1350,6877.0625,26728.24054932348,107073,0,13754.125,37719.41345717841,107073,0,15715.000000000002,40299.23748244706,107074,0,28.0,0.0,0.0,0.0,0.0,305.41911764705884,299.84510442787894,816.0,54.0,156.64705882352942,10,12,10.3.7.135,172.67.147.167,49889,443,6,17,popfealt.one,t12d190800_d83cc789557e_7af1ed941c26,1249fb68f48c0444718e4d3b48b27188
0,c2_beaconing,mta_qakbot,Qakbot_2023-05-10.pcap,172.16.10.73:50596-23.201.67.156:443-6-1683744019884,61.75,15.500000000000002,85,54,54.0,0.0,54,54,108,130.0,225.16660498395404,390,0,390.0,0.0,390,390,390.0,0.0,390,390,390.0,0.0,0.0,0.0,0.0,63.47222222222222,12.53796703153867,85.0,54.0,54.0,2,2,172.16.10.73,23.201.67.156,50596,443,6,4,,,
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:34202-178.250.0.71:443-6-1493727094998,420.33333333333337,576.790789961677,1514,54,214.84615384615384,389.01196343082773,1463,66,2793,1156.9615384615386,3219.5960303214342,10029,0,1698.3333333333335,3891.09856732081,10060,0,2310.846153846154,4338.529951610988,10065,0,39.0,0.0,0.0,0.0,0.0,656.8135938135938,619.0177433828688,1514.0,54.0,420.33333333333337,19,21,192.168.1.191,178.250.0.71,34202,443,6,27,cas.criteo.com,t12d1109h2_43e74fd21232_fed6c16fddd0,5dcc087b1a1d0a5b0658981a7e8b2c3c
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51934-151.101.1.164:443-6-3379322,340.73913043478257,538.8754466809312,1474,54,87.8,70.39223442018775,254,54,878,88.22727272727272,294.44231900455344,1378,0,215.55555555555554,446.1827291343512,1378,0,159.0,464.5688127911535,1627,0,20.0,0.0,0.0,0.0,0.0,480.87186919360835,552.5539218752467,1474.0,54.0,254.0,14,16,10.0.2.15,151.101.1.164,51934,443,6,23,a1.nyt.com,t12d1710h2_67e6df579eba_4a7a952b215a,860fcf58fd757e26aa8911e5eaff6b53
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:37278-54.192.93.208:443-6-1493726940770,422.7692307692306,600.0569208980919,1514,66,87.15714285714283,51.673612016467025,552,66,12202,898.1585365853655,2140.8823860945968,11541,0,1589.4820143884897,2656.27327025447,11599,0,2083.735849056604,3020.971049503901,11766,0,67.5,0.0,0.0,0.0,0.0,572.2015804548515,566.1382849076995,1514.0,66.0,422.7692307692306,200,202,192.168.1.191,54.192.93.208,37278,443,6,247,cdnp2.stackassets.com,t12d1109h2_43e74fd21232_fed6c16fddd0,76cc3e2d3028143b23ec18e27dbd7ca9
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:49991-170.130.55.162:443-6-1689202699276,339.43999999999994,506.11363019253554,1514,54,136.66666666666666,185.8329324632176,636,54,1640,450.12499999999994,2121.0607336588846,10405,0,982.090909090909,3126.1481556236413,10405,0,896.9166666666666,2995.1830254694964,10405,0,1.0,0.0,0.0,0.0,0.0,536.5246723646724,559.5760834166458,1514.0,54.0,339.43999999999994,18,20,10.7.12.121,170.130.55.162,49991,443,6,25,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:53188-50.17.78.90:443-6-1493726774581,396.29411764705884,565.2835311489583,1514,66,99.0,69.49500381722096,262,66,990,41.5625,62.742828275429225,178,0,73.88888888888889,71.47804635768323,178,0,85.83333333333333,141.30310211268068,344,0,80.0,0.0,0.0,0.0,0.0,533.8104575163399,571.7820667485728,1514.0,66.0,262.0,13,14,192.168.1.191,50.17.78.90,53188,443,6,17,match.sharethrough.com,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:65312-185.33.220.7:443-6-10224539,370.36,543.3005521808349,1514,54,228.27272727272725,432.0046506483676,1514,54,2511,480.29166666666674,1975.296069809738,9737,0,1152.5,3027.8936664875723,9751,0,884.6153846153848,2742.8274504745873,10002,0,30.0,0.0,0.0,0.0,0.0,638.2925252525253,625.4472921639822,1514.0,54.0,370.36,18,20,10.0.2.15,185.33.220.7,65312,443,6,25,adx.adnxs.com,t12d1509h2_073e58a039a6_e70312a1ce2c,d53e4608f956df65bb2b8a8c4d3b025d
1,c2_beaconing,mta_gootloader,GootLoader_2023-12-29.pcap,10.12.29.101:51357-50.16.223.119:443-6-1703877033639,403.6521739130435,555.5244539822995,1514,54,257.5,452.52286621169145,1514,54,2575,20.90909090909091,50.99944826116968,211,0,51.111111111111114,71.93129437950573,211,0,31.749999999999996,64.59682654743962,211,0,2.0,0.0,0.0,0.0,0.0,642.8032329988852,612.8872246137673,1514.0,54.0,403.6521739130435,17,19,10.12.29.101,50.16.223.119,51357,443,6,23,elevencoffees.com,t12d210700_76e208dd3e22_2dae41c691ec,174a48523e8f428b7e9132e81e6ccf9f
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:50172-207.244.110.3:443-6-1493726773990,344.8333333333334,509.92835529732207,1514,54,94.38461538461539,60.163026383234275,258,66,1227,60.95652173913043,134.4394011038801,627,0,104.66666666666667,173.41664664424042,627,0,128.8,193.60371897254453,627,0,114.0,0.0,0.0,0.0,0.0,504.44845894845895,568.5650745447373,1514.0,54.0,258.0,19,21,192.168.1.191,207.244.110.3,50172,443,6,24,b1sync.zemanta.com,t12d1109h2_43e74fd21232_fed6c16fddd0,b898351eb5e266aefd3723d466935494
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51279-194.165.16.90:443-6-1668459469879,450.4615384615385,603.6125400134912,1514,54,459.3846153846154,631.944425096271,1514,54,5972,60.47999999999999,156.25836510941315,610,0,125.99999999999999,210.77993694415466,610,0,108.58333333333331,211.5498902401182,610,0,1.0,0.0,0.0,0.0,0.0,672.8205128205128,616.4463618420267,1514.0,54.0,450.4615384615385,16,18,172.16.24.174,194.165.16.90,51279,443,6,26,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_qakbot,Qakbot_2022-12-09.pcap,10.12.9.101:49796-72.247.204.96:443-6-1670629344919,711.5238095238095,663.2631175737429,1514,54,97.83333333333333,109.32626346883885,433,54,2348,1769.9516129032259,13835.374463259168,108952,0,4771.173913043478,22710.759507839557,108952,0,2886.9736842105262,17671.326176524686,108953,0,3.0,0.0,0.0,0.0,0.0,613.5040700040701,586.4481840063326,1514.0,54.0,433.0,50,52,10.12.9.101,72.247.204.96,49796,443,6,63,www.oracle.com,t12d190700_d83cc789557e_2dae41c691ec,4b7d5f58af981be54baeda917533e5d8
